"contextWord","correct","cueWord","location","response_time","stimulus","subject_nr","trialType","typicalLocation"
"house","1","cellar","top","431","x","130","test","bottom"
"hotel","1","roof","bottom","405","o","130","test","top"
"cowboy","1","boot","bottom","495","o","130","test","bottom"
"shoe","1","laces","bottom","513","o","130","test","top"
"bear","1","snout","top","545","x","130","test","top"
"street","1","light","bottom","447","o","130","test","top"
"clock","1","radio","bottom","508","o","130","test","bottom"
"student","1","vote","top","431","x","130","filler","filler"
"sugar","1","alcohol","top","430","x","130","filler","filler"
"grain","1","controversy","bottom","394","x","130","filler","filler"
"cable","1","pulley","bottom","592","o","130","filler","filler"
"table","1","cloth","bottom","433","o","130","test","top"
"cane","1","juice","bottom","397","x","130","filler","filler"
"family","1","garden","bottom","400","x","130","filler","filler"
"winter","1","book","top","396","o","130","filler","filler"
"horse","1","hooves","top","631","x","130","test","bottom"
"moth","1","shape","top","427","x","130","filler","filler"
"mountain","1","peak","bottom","429","o","130","test","top"
"horse","1","mane","bottom","488","o","130","test","top"
"honey","1","muffin","bottom","421","o","130","filler","filler"
"car","1","windows","top","432","x","130","test","top"
"coal","1","country","bottom","441","o","130","filler","filler"
"corn","1","seed","bottom","414","o","130","test","bottom"
"trouser","1","buckle","bottom","368","o","130","test","top"
"shoe","1","soles","top","407","x","130","test","bottom"
"job","1","competition","bottom","387","x","130","filler","filler"
"table","1","leg","top","385","x","130","test","bottom"
"bottle","1","coaster","bottom","423","o","130","test","bottom"
"church","1","steeple","top","355","x","130","test","top"
"corn","1","stalk","top","431","x","130","test","top"
"pine","1","bark","bottom","428","o","130","filler","filler"
"family","1","cow","top","493","o","130","filler","filler"
"bicycle","1","tire","bottom","428","o","130","test","bottom"
"rain","1","puddle","top","394","x","130","test","bottom"
"bear","1","claw","bottom","382","o","130","test","bottom"
"coal","1","town","top","336","x","130","filler","filler"
"broom","1","bristles","bottom","354","o","130","test","bottom"
"ocean","1","floor","top","258","x","130","test","bottom"
"summer","1","money","top","421","o","130","filler","filler"
"sugar","1","extract","bottom","495","o","130","filler","filler"
"air","1","power","top","471","o","130","filler","filler"
"coffee","1","tension","top","500","x","130","filler","filler"
"water","1","algae","bottom","437","o","130","filler","filler"
"street","1","corner","top","454","x","130","test","bottom"
"bird","1","eye","top","448","x","130","test","top"
"olive","1","season","top","470","o","130","filler","filler"
"car","1","wheels","bottom","450","o","130","test","bottom"
"student","1","accusation","bottom","367","o","130","filler","filler"
"urban","1","riot","top","533","o","130","filler","filler"
"fruit","0","food","top","444","x","130","filler","filler"
