"contextWord","correct","cueWord","location","response_time","stimulus","subject_nr","trialType","typicalLocation"
"cane","1","sugar","top","506","o","116","filler","filler"
"bedroom","1","curtains","top","579","x","116","test","top"
"trouser","1","hem","top","450","x","116","test","bottom"
"cowboy","1","hat","top","604","x","116","test","top"
"house","1","cellar","top","480","x","116","test","bottom"
"sugar","1","extract","bottom","467","o","116","filler","filler"
"car","1","windows","top","430","x","116","test","top"
"oil","1","moisturizer","bottom","481","x","116","filler","filler"
"plastic","1","report","top","561","o","116","filler","filler"
"steam","1","turbine","bottom","559","x","116","filler","filler"
"sugar","1","alcohol","top","576","x","116","filler","filler"
"rain","1","cloud","bottom","501","o","116","test","top"
"hotel","1","lobby","top","383","x","116","test","bottom"
"bear","1","snout","top","386","x","116","test","top"
"bottle","1","coaster","bottom","358","o","116","test","bottom"
"urban","1","riot","top","436","o","116","filler","filler"
"grain","1","law","top","392","o","116","filler","filler"
"corn","1","seed","bottom","428","o","116","test","bottom"
"table","1","cloth","bottom","534","o","116","test","top"
"cactus","1","chipmunk","bottom","446","o","116","filler","filler"
"cable","1","brake","top","519","x","116","filler","filler"
"water","1","algae","bottom","384","o","116","filler","filler"
"olive","1","season","top","439","o","116","filler","filler"
"student","1","accusation","bottom","423","o","116","filler","filler"
"nose","1","itch","bottom","496","o","116","filler","filler"
"moth","1","shape","top","580","x","116","filler","filler"
"coffee","1","stain","bottom","445","o","116","filler","filler"
"coconut","1","milk","bottom","479","o","116","test","bottom"
"coal","1","town","top","573","x","116","filler","filler"
"water","1","bird","top","622","x","116","filler","filler"
"coffee","1","tension","top","589","x","116","filler","filler"
"mushroom","1","stalk","top","468","x","116","test","bottom"
"plastic","1","shortage","bottom","718","x","116","filler","filler"
"wood","1","freshner","bottom","719","o","116","filler","filler"
"church","1","pew","bottom","512","o","116","test","bottom"
"dog","1","collar","top","463","x","116","test","top"
"chocolate","1","powder","bottom","447","o","116","filler","filler"
"bedroom","1","carpet","bottom","526","o","116","test","bottom"
"pine","1","bark","bottom","371","o","116","filler","filler"
"tax","1","pressure","top","424","o","116","filler","filler"
"table","1","leg","top","467","x","116","test","bottom"
"birth","1","cramp","bottom","397","x","116","filler","filler"
"shoe","1","soles","top","355","x","116","test","bottom"
"moth","1","wing","bottom","319","o","116","filler","filler"
"job","1","competition","bottom","384","x","116","filler","filler"
"summer","1","money","top","413","o","116","filler","filler"
"dog","0","paw","bottom","417","o","116","test","bottom"
"pine","1","oil","top","525","x","116","filler","filler"
"fruit","1","food","top","462","x","116","filler","filler"
"floor","1","rug","top","478","x","116","test","bottom"
"milk","1","bacterium","bottom","448","o","116","filler","filler"
"broom","1","handle","top","512","x","116","test","top"
"hotel","1","roof","bottom","416","o","116","test","top"
"olive","1","fertilizer","bottom","671","x","116","filler","filler"
"tax","1","wealth","bottom","386","x","116","filler","filler"
"bicycle","1","seat","top","590","x","116","test","top"
"bicycle","1","tire","bottom","435","o","116","test","bottom"
"urban","1","tower","bottom","430","x","116","filler","filler"
"shoe","0","laces","bottom","402","o","116","test","top"
"air","1","current","bottom","471","x","116","filler","filler"
"honey","1","muffin","bottom","483","o","116","filler","filler"
"horse","1","mane","bottom","498","o","116","test","top"
"mushroom","1","cap","bottom","431","o","116","test","top"
"desk","1","drawer","bottom","507","o","116","test","bottom"
"fruit","1","slice","bottom","543","o","116","filler","filler"
"family","1","garden","bottom","477","x","116","filler","filler"
"bird","1","talon","bottom","511","o","116","test","bottom"
