"contextWord","correct","cueWord","location","response_time","stimulus","subject_nr","trialType","typicalLocation"
"flower","1","stem","top","482","x","121","test","bottom"
"cactus","1","chipmunk","bottom","447","o","121","filler","filler"
"plastic","1","shortage","bottom","401","x","121","filler","filler"
"coconut","1","tree","top","414","x","121","test","top"
"desk","1","lamp","top","399","x","121","test","top"
"student","1","vote","top","430","x","121","filler","filler"
"steam","1","lock","top","453","o","121","filler","filler"
"moth","1","shape","top","404","x","121","filler","filler"
"chocolate","1","powder","bottom","561","o","121","filler","filler"
"desk","1","drawer","bottom","526","o","121","test","bottom"
"rain","1","puddle","top","344","x","121","test","bottom"
"cowboy","1","hat","top","381","x","121","test","top"
"car","1","wheels","bottom","370","o","121","test","bottom"
"job","1","competition","bottom","386","x","121","filler","filler"
"olive","1","season","top","447","o","121","filler","filler"
"summer","1","clothes","bottom","352","x","121","filler","filler"
"shower","0","drain","top","368","x","121","test","bottom"
"sugar","1","alcohol","top","454","x","121","filler","filler"
"college","1","lake","top","527","o","121","filler","filler"
"elephant","1","foot","bottom","510","o","121","test","bottom"
"floor","1","rug","top","448","x","121","test","bottom"
"water","1","algae","bottom","482","o","121","filler","filler"
"mushroom","1","stalk","top","452","x","121","test","bottom"
"tree","1","leaves","bottom","475","o","121","test","top"
"wood","1","stove","top","413","x","121","filler","filler"
"bird","1","talon","bottom","388","o","121","test","bottom"
"shower","1","spout","bottom","445","o","121","test","top"
"clock","1","radio","bottom","513","o","121","test","bottom"
"elephant","1","ear","top","421","x","121","test","top"
"grain","1","law","top","476","o","121","filler","filler"
"urban","1","tower","bottom","430","x","121","filler","filler"
"street","1","light","bottom","457","o","121","test","top"
"horse","1","mane","bottom","406","o","121","test","top"
"wood","1","freshner","bottom","451","o","121","filler","filler"
"family","1","cow","top","420","o","121","filler","filler"
"fruit","1","food","top","526","x","121","filler","filler"
"trouser","1","hem","top","430","x","121","test","bottom"
"bedroom","1","curtains","top","402","x","121","test","top"
"moth","1","wing","bottom","399","o","121","filler","filler"
"cowboy","1","boot","bottom","371","o","121","test","bottom"
